,positive,trust,anticipation,joy,negative,sadness,anger,fear,surprise,disgust,outcome
1810,23.0,19.0,4.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,1
1811,40.0,32.0,8.0,5.0,4.0,1.0,3.0,4.0,1.0,2.0,1
1812,28.0,23.0,7.0,2.0,6.0,0.0,2.0,2.0,1.0,0.0,1
1813,62.0,53.0,17.0,14.0,21.0,10.0,9.0,17.0,3.0,3.0,1
1814,24.0,20.0,4.0,1.0,6.0,0.0,2.0,4.0,2.0,1.0,1
1815,23.0,22.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,6.0,1
1816,43.0,29.0,15.0,14.0,15.0,13.0,8.0,9.0,17.0,8.0,1
1817,21.0,20.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,1
1818,26.0,17.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,1
1819,15.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1820,43.0,34.0,11.0,5.0,13.0,5.0,1.0,2.0,5.0,1.0,1
1821,67.0,49.0,24.0,23.0,7.0,6.0,6.0,5.0,3.0,0.0,1
1822,66.0,38.0,21.0,13.0,27.0,12.0,12.0,15.0,17.0,7.0,1
1823,32.0,24.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,1
1824,44.0,35.0,6.0,6.0,11.0,5.0,3.0,6.0,1.0,1.0,1
1825,73.0,53.0,20.0,22.0,17.0,7.0,10.0,13.0,9.0,4.0,1
1826,22.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,1
1827,18.0,16.0,7.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1
1828,26.0,21.0,3.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,1
1829,40.0,27.0,10.0,8.0,14.0,8.0,7.0,7.0,1.0,1.0,1
1830,30.0,23.0,6.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,1
1831,39.0,25.0,9.0,3.0,10.0,5.0,4.0,2.0,5.0,0.0,1
1832,24.0,20.0,2.0,5.0,5.0,2.0,3.0,5.0,0.0,0.0,1
1833,17.0,14.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1
1834,32.0,25.0,6.0,5.0,9.0,3.0,3.0,2.0,4.0,1.0,1
1835,49.0,34.0,16.0,10.0,30.0,13.0,13.0,18.0,7.0,8.0,1
1836,16.0,13.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1
1837,18.0,16.0,7.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1
1838,26.0,21.0,3.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,1
1839,40.0,27.0,10.0,8.0,14.0,8.0,7.0,7.0,1.0,1.0,1
1840,16.0,13.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1
1841,26.0,17.0,6.0,5.0,4.0,0.0,4.0,2.0,1.0,3.0,1
1842,26.0,20.0,3.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1
1843,57.0,40.0,15.0,10.0,7.0,5.0,4.0,5.0,1.0,0.0,1
1844,20.0,19.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,1
1845,17.0,10.0,3.0,6.0,4.0,2.0,0.0,3.0,2.0,1.0,1
1846,64.0,45.0,19.0,16.0,25.0,17.0,17.0,12.0,22.0,5.0,1
1847,22.0,26.0,7.0,7.0,7.0,3.0,3.0,2.0,3.0,2.0,1
1848,20.0,19.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,1
1849,17.0,10.0,3.0,6.0,4.0,2.0,0.0,3.0,2.0,1.0,1
1850,64.0,45.0,19.0,16.0,25.0,17.0,17.0,12.0,22.0,5.0,1
1851,22.0,26.0,7.0,7.0,7.0,3.0,3.0,2.0,3.0,2.0,1
1852,54.0,40.0,10.0,8.0,21.0,8.0,16.0,15.0,4.0,5.0,1
1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1854,9.0,4.0,4.0,1.0,6.0,4.0,5.0,5.0,2.0,3.0,0
1855,30.0,22.0,5.0,7.0,5.0,1.0,0.0,1.0,3.0,1.0,1
1856,16.0,12.0,2.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,1
1857,48.0,30.0,7.0,11.0,11.0,10.0,4.0,6.0,2.0,3.0,1
1858,16.0,12.0,2.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,1
1859,28.0,20.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1
1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1861,50.0,28.0,14.0,8.0,12.0,8.0,10.0,13.0,4.0,4.0,1
1862,26.0,23.0,6.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,1
1863,37.0,26.0,7.0,1.0,13.0,2.0,4.0,3.0,4.0,1.0,1
1864,21.0,24.0,5.0,4.0,6.0,2.0,3.0,5.0,4.0,5.0,1
1865,42.0,20.0,7.0,3.0,2.0,1.0,1.0,1.0,4.0,0.0,1
1866,17.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1867,32.0,17.0,9.0,7.0,13.0,8.0,4.0,2.0,4.0,4.0,1
1868,40.0,29.0,5.0,8.0,7.0,6.0,6.0,5.0,4.0,1.0,1
1869,26.0,24.0,11.0,6.0,3.0,1.0,0.0,1.0,2.0,2.0,1
1870,23.0,16.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,1
1871,57.0,38.0,16.0,7.0,16.0,4.0,12.0,6.0,2.0,4.0,1
1872,21.0,14.0,2.0,3.0,13.0,6.0,5.0,7.0,7.0,4.0,1
1873,23.0,19.0,9.0,5.0,5.0,3.0,4.0,4.0,3.0,1.0,1
1874,95.0,84.0,24.0,14.0,14.0,6.0,8.0,4.0,5.0,5.0,1
1875,32.0,17.0,9.0,7.0,13.0,8.0,4.0,2.0,4.0,4.0,1
1876,40.0,29.0,5.0,8.0,7.0,6.0,6.0,5.0,4.0,1.0,1
1877,26.0,24.0,11.0,6.0,3.0,1.0,0.0,1.0,2.0,2.0,1
1878,23.0,16.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,1
1879,57.0,38.0,16.0,7.0,16.0,4.0,12.0,6.0,2.0,4.0,1
1880,21.0,14.0,2.0,3.0,13.0,6.0,5.0,7.0,7.0,4.0,1
1881,23.0,19.0,9.0,5.0,5.0,3.0,4.0,4.0,3.0,1.0,1
1882,40.0,29.0,5.0,8.0,7.0,6.0,6.0,5.0,4.0,1.0,1
1883,26.0,24.0,11.0,6.0,3.0,1.0,0.0,1.0,2.0,2.0,1
1884,23.0,16.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,1
1885,9.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0
1886,36.0,28.0,9.0,7.0,13.0,4.0,2.0,3.0,5.0,1.0,1
1887,45.0,34.0,10.0,11.0,6.0,5.0,3.0,4.0,4.0,2.0,1
1888,33.0,29.0,7.0,9.0,9.0,4.0,4.0,7.0,3.0,3.0,1
1889,31.0,27.0,12.0,7.0,13.0,3.0,8.0,9.0,4.0,4.0,1
1890,28.0,17.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,1
1891,20.0,12.0,4.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,1
1892,49.0,38.0,16.0,14.0,16.0,7.0,12.0,10.0,3.0,3.0,1
1893,34.0,25.0,6.0,3.0,7.0,3.0,6.0,5.0,3.0,3.0,1
1894,19.0,18.0,5.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,1
1895,48.0,33.0,15.0,17.0,8.0,5.0,5.0,4.0,3.0,1.0,1
1896,21.0,17.0,6.0,7.0,4.0,2.0,4.0,3.0,2.0,4.0,1
1897,46.0,32.0,19.0,19.0,5.0,1.0,4.0,6.0,5.0,0.0,1
1898,34.0,22.0,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,1
1899,7.0,4.0,4.0,2.0,6.0,4.0,5.0,5.0,4.0,3.0,0
1900,77.0,49.0,26.0,28.0,26.0,13.0,14.0,17.0,11.0,5.0,1
1901,27.0,22.0,6.0,2.0,11.0,4.0,2.0,3.0,7.0,2.0,1
1902,34.0,22.0,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,1
1903,7.0,4.0,4.0,2.0,6.0,4.0,5.0,5.0,4.0,3.0,0
1904,28.0,18.0,8.0,7.0,5.0,0.0,2.0,0.0,0.0,0.0,1
1905,28.0,18.0,8.0,7.0,5.0,0.0,2.0,0.0,0.0,0.0,1
1906,70.0,61.0,20.0,15.0,11.0,3.0,11.0,15.0,5.0,2.0,1
1907,33.0,32.0,5.0,3.0,7.0,2.0,6.0,3.0,1.0,2.0,1
1908,40.0,25.0,7.0,7.0,17.0,6.0,5.0,4.0,4.0,2.0,1
1909,45.0,31.0,14.0,12.0,10.0,6.0,9.0,5.0,7.0,2.0,1
1910,40.0,33.0,14.0,7.0,6.0,3.0,1.0,3.0,2.0,2.0,1
1911,39.0,25.0,7.0,8.0,9.0,1.0,2.0,4.0,3.0,1.0,1
1912,42.0,28.0,11.0,6.0,9.0,4.0,5.0,2.0,2.0,4.0,1
1913,32.0,25.0,8.0,6.0,3.0,1.0,3.0,0.0,0.0,1.0,1
1914,32.0,25.0,8.0,6.0,3.0,1.0,3.0,0.0,0.0,1.0,1
1915,34.0,24.0,11.0,8.0,9.0,4.0,5.0,5.0,2.0,5.0,1
1916,22.0,17.0,4.0,4.0,7.0,2.0,4.0,3.0,3.0,0.0,1
1917,116.0,103.0,35.0,30.0,24.0,6.0,16.0,20.0,15.0,4.0,1
1918,4.0,2.0,0.0,0.0,6.0,3.0,5.0,5.0,4.0,3.0,0
1919,32.0,24.0,11.0,8.0,5.0,2.0,2.0,3.0,4.0,0.0,1
1920,43.0,32.0,9.0,5.0,11.0,1.0,4.0,4.0,1.0,3.0,1
1921,3.0,2.0,1.0,0.0,5.0,2.0,2.0,3.0,2.0,2.0,0
1922,78.0,64.0,21.0,20.0,19.0,1.0,6.0,4.0,6.0,0.0,1
1923,36.0,29.0,16.0,9.0,5.0,3.0,3.0,3.0,7.0,5.0,1
1924,91.0,65.0,25.0,13.0,20.0,9.0,10.0,9.0,5.0,8.0,1
1925,2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0
1926,2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0
1927,45.0,34.0,18.0,11.0,8.0,3.0,3.0,3.0,4.0,3.0,1
1928,18.0,12.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1
1929,34.0,33.0,2.0,4.0,3.0,2.0,5.0,5.0,2.0,2.0,1
1930,24.0,17.0,8.0,3.0,3.0,1.0,2.0,1.0,4.0,0.0,1
1931,77.0,71.0,25.0,10.0,11.0,4.0,3.0,4.0,5.0,7.0,1
1932,59.0,22.0,10.0,12.0,7.0,2.0,3.0,5.0,8.0,1.0,1
1933,11.0,6.0,4.0,3.0,3.0,2.0,3.0,2.0,7.0,1.0,0
1934,10.0,3.0,6.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,1
1935,17.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1
1936,5.0,1.0,2.0,1.0,6.0,3.0,4.0,5.0,2.0,2.0,0
1937,17.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1
1938,14.0,12.0,1.0,2.0,7.0,2.0,3.0,2.0,0.0,3.0,1
1939,16.0,9.0,3.0,2.0,8.0,4.0,4.0,3.0,2.0,1.0,1
1940,16.0,9.0,3.0,2.0,8.0,4.0,4.0,3.0,2.0,1.0,1
1941,7.0,6.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,0
1942,38.0,29.0,15.0,10.0,12.0,8.0,10.0,5.0,10.0,3.0,1
1943,73.0,64.0,16.0,15.0,12.0,3.0,3.0,3.0,10.0,1.0,1
1944,51.0,33.0,11.0,11.0,10.0,5.0,7.0,7.0,4.0,2.0,1
1945,4.0,2.0,2.0,0.0,7.0,2.0,3.0,2.0,4.0,3.0,0
1946,25.0,12.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1
1947,35.0,19.0,4.0,6.0,5.0,1.0,2.0,3.0,2.0,0.0,1
1948,24.0,14.0,4.0,2.0,6.0,1.0,3.0,2.0,4.0,2.0,1
1949,99.0,47.0,28.0,18.0,17.0,8.0,8.0,12.0,18.0,8.0,1
1950,16.0,10.0,7.0,6.0,10.0,8.0,4.0,6.0,6.0,4.0,0
1951,1.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,0
1952,33.0,24.0,6.0,5.0,2.0,0.0,2.0,2.0,3.0,0.0,1
1953,14.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1954,27.0,18.0,2.0,2.0,8.0,4.0,2.0,8.0,2.0,0.0,1
1955,11.0,9.0,7.0,4.0,5.0,5.0,0.0,0.0,4.0,0.0,0
1956,22.0,20.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1
1957,51.0,41.0,17.0,12.0,12.0,3.0,4.0,11.0,4.0,3.0,1
1958,21.0,17.0,4.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,1
1959,62.0,51.0,16.0,14.0,18.0,7.0,5.0,7.0,4.0,3.0,1
1960,38.0,28.0,6.0,9.0,6.0,3.0,3.0,5.0,6.0,0.0,1
1961,51.0,42.0,9.0,4.0,15.0,6.0,11.0,8.0,5.0,4.0,1
1962,56.0,45.0,13.0,12.0,13.0,1.0,6.0,13.0,8.0,1.0,1
1963,49.0,40.0,15.0,8.0,8.0,1.0,3.0,3.0,1.0,2.0,1
1964,29.0,29.0,8.0,4.0,6.0,2.0,2.0,2.0,5.0,4.0,1
1965,85.0,73.0,40.0,43.0,10.0,7.0,6.0,5.0,11.0,5.0,1
1966,33.0,32.0,9.0,7.0,13.0,4.0,4.0,4.0,1.0,4.0,1
1967,25.0,24.0,3.0,4.0,6.0,1.0,7.0,7.0,2.0,2.0,1
1968,37.0,31.0,7.0,4.0,12.0,4.0,5.0,8.0,2.0,5.0,1
1969,30.0,21.0,11.0,4.0,10.0,3.0,1.0,2.0,6.0,0.0,1
1970,84.0,90.0,19.0,16.0,19.0,4.0,4.0,8.0,3.0,10.0,1
1971,44.0,24.0,10.0,7.0,11.0,5.0,6.0,6.0,1.0,4.0,1
1972,68.0,67.0,19.0,9.0,4.0,1.0,4.0,5.0,5.0,5.0,1
1973,28.0,25.0,4.0,3.0,4.0,0.0,2.0,2.0,2.0,1.0,1
1974,30.0,23.0,5.0,3.0,7.0,1.0,4.0,3.0,5.0,1.0,1
1975,19.0,9.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1976,47.0,36.0,12.0,10.0,14.0,4.0,8.0,5.0,2.0,5.0,1
1977,96.0,72.0,22.0,19.0,15.0,10.0,15.0,16.0,15.0,7.0,1
1978,31.0,25.0,9.0,7.0,6.0,1.0,2.0,2.0,5.0,3.0,1
1979,54.0,52.0,14.0,9.0,9.0,6.0,6.0,6.0,3.0,5.0,1
1980,60.0,43.0,9.0,10.0,7.0,1.0,3.0,5.0,3.0,1.0,1
1981,24.0,14.0,3.0,4.0,6.0,3.0,0.0,1.0,1.0,1.0,1
1982,39.0,31.0,15.0,14.0,7.0,2.0,4.0,5.0,9.0,1.0,1
1983,16.0,10.0,2.0,7.0,2.0,0.0,1.0,0.0,3.0,0.0,0
1984,20.0,14.0,5.0,6.0,4.0,1.0,3.0,4.0,7.0,1.0,0
1985,33.0,18.0,6.0,5.0,4.0,1.0,1.0,3.0,2.0,0.0,1
1986,57.0,37.0,10.0,9.0,17.0,6.0,10.0,8.0,5.0,3.0,1
1987,32.0,19.0,10.0,11.0,4.0,3.0,3.0,1.0,3.0,0.0,1
1988,45.0,39.0,7.0,2.0,9.0,4.0,2.0,2.0,2.0,1.0,1
1989,27.0,17.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1
1990,45.0,39.0,7.0,2.0,9.0,4.0,2.0,2.0,2.0,1.0,1
1991,27.0,17.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1
1992,44.0,31.0,9.0,7.0,4.0,0.0,0.0,0.0,2.0,2.0,1
1993,44.0,24.0,7.0,8.0,7.0,2.0,4.0,3.0,5.0,3.0,1
1994,1.0,3.0,3.0,0.0,4.0,1.0,2.0,1.0,3.0,2.0,0
1995,35.0,27.0,7.0,8.0,10.0,4.0,10.0,13.0,5.0,2.0,1
1996,23.0,19.0,5.0,6.0,4.0,2.0,0.0,3.0,2.0,1.0,1
1997,24.0,21.0,8.0,7.0,5.0,0.0,3.0,3.0,2.0,0.0,1
1998,5.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0
1999,24.0,21.0,8.0,7.0,5.0,0.0,3.0,3.0,2.0,0.0,1
2000,32.0,19.0,9.0,6.0,9.0,5.0,4.0,7.0,3.0,1.0,1
2001,46.0,26.0,6.0,5.0,11.0,8.0,9.0,11.0,8.0,3.0,1
2002,46.0,30.0,10.0,8.0,7.0,5.0,3.0,3.0,3.0,1.0,1
2003,46.0,30.0,10.0,8.0,7.0,5.0,3.0,3.0,3.0,1.0,1
2004,26.0,23.0,9.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1
2005,15.0,17.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1
2006,38.0,32.0,4.0,3.0,15.0,4.0,6.0,4.0,8.0,3.0,1
2007,20.0,14.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1
2008,39.0,22.0,10.0,6.0,3.0,2.0,0.0,0.0,7.0,2.0,1
2009,60.0,53.0,10.0,11.0,16.0,7.0,4.0,6.0,7.0,2.0,1
2010,35.0,30.0,13.0,12.0,9.0,5.0,5.0,8.0,3.0,2.0,1
2011,48.0,33.0,15.0,11.0,8.0,3.0,3.0,3.0,7.0,5.0,1
